,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate,dic_rounded,media_tri,media_bin,total
154,#2017LeDebat le jour ou la BÊTISE est tombé LE PEN N AVAIT PAS DE PARAPLUIE ,2,2,2,0,0,1,"LE,AVAIT",None,0,2,0,0
155,"RT @Tommy_Hubt: Je suis mort c'était quoi ce ""d'accord"" la de Macron ? 😂😂😂 #2017LeDebat ",2,2,0,0,0,0,Macron,Macron,0,1,0,0
156,Les commentaires de MLP et des soutiens FN sont ahurissants : Ils vivent dans un monde parallèles #2017LeDebat ,2,2,2,0,1,0,MLP,None,Nan,2,0,Neu
157,#2017LeDebat qu' elle mauvaise foie!!!!le pen ,2,2,2,0,0,1,None,None,0,2,0,0
158,RT @BruCedric: bon je fait quoi....? je leur avait bien dit que le problème aurait était résolu avec juste un opinel #2017LeDebat ,2,2,2,1,1,0,None,None,1,2,1,1
159,"RT @zdricpx: Entre l'absence de cadrage du débat par les journalistes  ; le vide sidéral des prises de paroles , #2017LeDebat est à l'image d… ",2,2,2,0,0,0,None,None,0,2,0,0
160,RT @ZeClint: c'est vrai que quitte a choisir j'aurais préféré le libéralisme de @FrancoisFillon contre le communisme de @JLMelenchon #2017L… ,1,2,1,1,1,1,None,None,Nan,1,1,1
161,RT @BIDUDessinateur: Ce débat était comme un train qui déraille: C'est moche mais tu regardes sans savoir pourquoi. #2017LeDébat ,0,0,0,0,0,0,None,None,1,0,0,0
162,bon je fait quoi....? je leur avait bien dit que le problème aurait était résolu avec juste un opinel #2017LeDebat ,2,2,2,1,1,0,None,None,1,2,1,1
163,RT @JFCros: #MLP l'a dans l'écu... Elle ne vaut pas un sou ! #2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
164,"#2017LeDebat  
#MLP: ""ton programme c de la M...""
#Macron: ""tu es une menteuse"" 
donc ➡#AbstentionRecord…  ",2,2,2,0,1,0,#Macron,Macron,Nan,2,0,Neu
165,"RT @JFCros: Une telle incompétence à ce niveau électoral relève de la gageure , au moins son père savait être un vrai bouffon ! #2017LeDebat… ",0,2,1,0,1,0,None,None,0,1,0,0
166,"RT @BeaudouinSo: 1/2h de débat et #MLP n'a répondu à rien, s'est juste comporté en pittbull #2017LeDebat #JeVoteMacron avec fierté et enth… ",2,2,2,0,1,0,#JeVoteMacron,Macron,1,2,0,Neu
167,RT @JFCros: #MLP l'a dans l'écu... Elle ne vaut pas un sou ! #2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
168,"RT @JFCros: Je coupe... elle est odieuse... la messe était dite mais là c'est un requiem , la messe d'une morte... #2017LeDebat #LePen #Macr… ",2,2,2,0,0,0,#LePen,LePen,0,2,0,0
169,"RT @JFCros: Après #2017LeDebat , ça ne vous rappelle personne ? 
#LePen #Bonemine #Macron  ",2,2,2,0,0,0,"#LePen,#Macron",None,Nan,2,0,Neu
170,#2017LeDebat si Macron passe on est mort c'est carte blanche.... #barrageamacron @UPR_Asselineau ,2,2,2,0,0,0,"Macron,#barrageamacron",Macron,0,2,0,0
171,"#2017LeDebat : dignité , décence , détermination , différence , distinction avec @EmmanuelMacron qui a la carrure et la…  ",2,2,2,0,1,0,None,None,1,2,0,Neu
172,RT @Antoin_LTh: Le conseiller économique de Marine Le Pen ce soir 🙌🤕#2017ledebat #JeVoteMacron ,2,2,2,1,0,0,"Marine Le Pen,#JeVoteMacron",None,1,2,0,Neu
173,RT @BruCedric: Tien.... ! sa me donne envie de chier tout ça  #2017LeDebat ,2,2,2,0,0,0,None,None,0,2,0,0
174,RT @MisterFou2000: L'essentiel du #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
175,RT @MisterFou2000: L'essentiel du #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
176,RT @BruCedric: Tien.... ! sa me donne envie de chier tout ça  #2017LeDebat ,2,2,2,0,0,0,None,None,0,2,0,0
177,Avec cette photo tu peux tellement décrire pleins de moments de la vie. Et jsais pas pourquoi mais elle me met de b… ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
178,RT @_Ch0p_: Fin du débat. RIP ma libido #2017LeDebat ,2,2,2,0,1,0,Fin,None,Nan,2,0,Neu
179,L'essentiel du #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
180,RT @MageAura: On passera sur les 48 000 morts par an du a la pollution de l'air et les potentiels 250 000 réfugiés climatiques pour 2050. #… ,2,2,2,0,0,0,None,None,0,2,0,0
181,"À un moment @MLP_officiel  a compris qu'elle était perdue et devrait aller devant les juges , et là ça a été le naufrage. 🤣 #2017LeDebat ",2,2,2,0,0,0,None,None,0,2,0,0
182,RT @MageAura: On passera sur les 48 000 morts par an du a la pollution de l'air et les potentiels 250 000 réfugiés climatiques pour 2050. #… ,2,2,2,0,0,0,None,None,0,2,0,0
183,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
184,RT @MageAura: On passera sur les 48 000 morts par an du a la pollution de l'air et les potentiels 250 000 réfugiés climatiques pour 2050. #… ,2,2,2,0,0,0,None,None,0,2,0,0
185,Tien.... ! sa me donne envie de chier tout ça  #2017LeDebat ,2,2,2,0,0,0,None,None,0,2,0,0
186,RT @MageAura: On passera sur les 48 000 morts par an du a la pollution de l'air et les potentiels 250 000 réfugiés climatiques pour 2050. #… ,2,2,2,0,0,0,None,None,0,2,0,0
187,RT @zdricpx: J'ai loupé les deux premières minutes du #2017LeDebat mais je crois qu'on a réglé le pb du dérèglement climatique vu qu'on n'e… ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
188,Le mot de la fin #2017LeDebat version #foot! #Buffon #Bouffonne! ,2,2,2,0,1,0,None,None,1,2,0,Neu
189,#2017LeDebat MLP était ridicule 😂😂 ,2,2,2,0,0,1,MLP,None,0,2,0,0
190,RT @BIDUDessinateur: Ce débat était comme un train qui déraille: C'est moche mais tu regardes sans savoir pourquoi. #2017LeDébat ,0,0,0,0,0,0,None,None,1,0,0,0
191,"#2017LeDebat comment peut-on exprimé de telle proposition ,avec une attaque  féroce et démesuré , @lepen est indigne et irresponsable !! ",2,2,2,0,1,0,None,None,0,2,0,0
192,"Dans les débriefings du #2017leDebat , les présumés supporters de Marine #LePen ne respirent pas le triomphalisme... enfin réalistes ? ",2,2,2,0,1,0,"Marine,#LePen",LePen,Nan,2,0,Neu
193,On passera sur les 48 000 morts par an du a la pollution de l'air et les potentiels 250 000 réfugiés climatiques pour 2050. #2017LeDebat ,2,2,2,0,0,0,None,None,0,2,0,0
194,"RT @JFCros: Après #2017LeDebat , ça ne vous rappelle personne ? 
#LePen #Bonemine #Macron  ",2,2,2,0,0,0,"#LePen,#Macron",None,Nan,2,0,Neu
195,"RT @Piarrou1: Même sur le forum des soutiens de Le Pen , on y croit plus trop..Preuve qu'il reste l'espoir que son masque tombe définitiveme… ",2,2,1,0,0,1,None,None,0,2,0,0
196,"Bref! Du bruit , du vent , des gestes! #2017LeDebat ",2,2,2,0,0,1,None,None,0,2,0,0
197,"#2017ledebat le pen aurait pu dire "" ON EN A GROS"" tout le débat c'etait pareil. ",2,2,0,0,0,0,None,None,0,1,0,0
198,Superbe conclusion qui résume bien ce débat et le show télévisuel de Le Pen #2017LeDebat ,2,2,1,1,1,1,Superbe,None,1,2,1,1
199,"RT @Piarrou1: Même sur le forum des soutiens de Le Pen , on y croit plus trop..Preuve qu'il reste l'espoir que son masque tombe définitiveme… ",2,2,1,0,0,1,None,None,0,2,0,0
200,Parcontre ils sont adorables mais l'écologie ils ont chié dessus naaan ⁉️ #2017LeDebat #LeGrandDebat ,2,2,2,0,0,1,Parcontre,None,1,2,0,Neu
201,"Lepen a aucun programme , donc si elle passe franchement je ne comprendrai pas les français #2017LeDebat ",2,2,2,0,1,0,None,None,0,2,0,0
202,Y a comme une ressemblance... #LePen #2017LeDebat #Macron ,2,2,2,0,0,0,"#LePen,#Macron",None,1,2,0,Neu
203,Abracadabrantesque!!!! #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
204,"Même sur le forum des soutiens de Le Pen , on y croit plus trop..Preuve qu'il reste l'espoir que son masque tombe dé…  ",2,2,1,0,0,1,None,None,0,2,0,0
205,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",2,2,2,0,1,0,None,None,0,2,0,0
206,RT @BIDUDessinateur: Même Canal + la samedi soir en crypté était plus clair que le programme de Marine Le Pen ce soir #2017LeDebat ,2,2,2,1,0,0,Marine Le Pen,LePen,1,2,0,Neu
207,"Après #2017LeDebat , ça ne vous rappelle personne ? 
#LePen #Bonemine #Macron  ",2,2,2,0,0,0,"#LePen,#Macron",None,Nan,2,0,Neu
208,"La seule chose qui en ressort , la France est dans la merde !! #Debat2017 #2017LeDébat #LeGrandDebat ",2,2,2,0,1,0,None,None,0,2,0,0
209,"Bon , ben voilà voilà , le carrosse grinçant n'était qu'une vulgaire citrouille. Et bim. #2017LeDebat ",2,2,2,1,1,1,None,None,0,2,1,Neu
210,"RT @BIDUDessinateur: Boire une gorgée de cidre à chaque fois que MLP dit ""immigration"",""danger"" et ""islamistes"" , et finir en coma éthyliqu… ",2,2,2,1,1,1,None,None,0,2,1,Neu
211,RT @zdricpx: J'ai loupé les deux premières minutes du #2017LeDebat mais je crois qu'on a réglé le pb du dérèglement climatique vu qu'on n'e… ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
212,J'ai loupé les deux premières minutes du #2017LeDebat mais je crois qu'on a réglé le pb du dérèglement climatique vu qu'on n'en a pas parlé. ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
213,"""Si vous (MLP) deviez être élue , le monde ne nous regarderait pas d'une belle manière."" - EM #2017LeDébat 🇫🇷 ",2,1,2,1,1,0,MLP,None,1,2,1,1
214,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",2,2,2,0,1,0,None,None,0,2,0,0
215,RT @dayhedio1: #2017LeDebat est ce qu'on peut remplacer le 3ème par le 2ème ?? ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
216,"RT @_blz_y: @MBolotny On fait un jeu à boire ?
Quand Marine le Pen fait une proposition concrète , on boit. 
Normalement , on rentre tous en… ",2,2,2,1,0,0,Marine,LePen,Nan,2,0,Neu
217,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
218,"En comparaison , les débats Giscard-Mitterrand ou Sarko-Hollande , c'était la Mélodie du Bonheur... #2017leDebat ",2,2,2,0,1,0,None,None,Nan,2,0,Neu
219,Arbitrage a l'anglaise #2017LeDébat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
220,Marine LE PEN c'est la tante bourrée au PMU du coin qui boit des litres de vin et qui insulte tout les gens qui passent #2017LeDebat ,2,2,2,0,0,0,Marine LE,LePen,0,2,0,0
221,"RT @Lenna_Jouot: @EmmanuelMacron grand vainqueur de ce débat , y'a pas photo , @MLP_officiel peut rentrer chez elle pour de bon #2017LeDébat ",2,2,2,0,1,0,None,None,1,2,0,Neu
222,#2017LeDebat si Macron passe j espère que il aura pas de drama avec Merkel bon Hollande il aime les jeunes mes Macron et plutôt cougar 😆 ,2,2,2,0,1,1,"Macron,Merkel",Macron,1,2,1,1
223,"RT @_blz_y: @MBolotny On fait un jeu à boire ?
Quand Marine le Pen fait une proposition concrète , on boit. 
Normalement , on rentre tous en… ",2,2,2,1,0,0,Marine,LePen,Nan,2,0,Neu
224,#2017LeDebat est ce qu'on peut remplacer le 3ème par le 2ème ?? ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
225,"Pour conclure je n'ai aucune idée de ce qu'elle veut faire avec notre monnaie... 

#2017LeDebat #JeVoteMacron #macron2017 #MLP2017 #NonauFN ",2,2,2,0,0,0,"#JeVoteMacron,#macron2017",Macron,0,2,0,0
226,"@MBolotny On fait un jeu à boire ?
Quand Marine le Pen fait une proposition concrète , on boit. 
Normalement , on ren…  ",2,2,2,0,0,0,Marine,LePen,Nan,2,0,Neu
227,"RT @MJAY53: Ptin , chaque fois qu'elle sourit , je vois Voldemort #2017LeDebat  ",2,2,2,1,1,1,"Ptin,Voldemort",None,Nan,2,1,Neu
228,RT @BIDUDessinateur: Ce débat était comme un train qui déraille: C'est moche mais tu regardes sans savoir pourquoi. #2017LeDébat ,0,0,0,0,0,0,None,None,1,0,0,0
229,Bon bah @MLP_officiel mérite juste une grosse gifle dimanche #2017LeDebat ,1,2,1,1,1,1,Bon,None,Nan,1,1,1
230,MLP semble bien avoir intégrer la défaite... aucune attitude présidentiable... #2017LeDebat ,2,2,2,1,1,1,MLP,None,1,2,1,1
231,"@EmmanuelMacron grand vainqueur de ce débat , y'a pas photo , @MLP_officiel peut rentrer chez elle pour de bon #2017LeDébat ",2,2,2,0,1,0,None,None,1,2,0,Neu
232,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
233,RT @f_raymondaud: Je crois qu'on a vu ce que ça donnait d'essayer de discuter avec le FN. Pour discuter il faut être 2 à le vouloir. #2017L… ,2,2,2,0,0,0,None,None,0,2,0,0
234,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
235,RT @BIDUDessinateur: Ce débat était comme un train qui déraille: C'est moche mais tu regardes sans savoir pourquoi. #2017LeDébat ,0,0,0,0,0,0,None,None,1,0,0,0
236,Un mouton reste un mouton #LEDEBAT2017 #2017LeDebat ,2,2,1,1,1,1,None,None,0,2,1,Neu
237,"RT @MJAY53: Ptin , chaque fois qu'elle sourit , je vois Voldemort #2017LeDebat  ",2,2,2,1,1,1,"Ptin,Voldemort",None,Nan,2,1,Neu
238,Le malaise. #2017LeDébat ,2,2,2,0,0,1,None,None,0,2,0,0
239,RT @BIDUDessinateur: Ce débat était comme un train qui déraille: C'est moche mais tu regardes sans savoir pourquoi. #2017LeDébat ,0,0,0,0,0,0,None,None,1,0,0,0
240,Et sinon elle a un programme MLP ? 😂😂 #2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
241,RT @f_raymondaud: Je crois qu'on a vu ce que ça donnait d'essayer de discuter avec le FN. Pour discuter il faut être 2 à le vouloir. #2017L… ,2,2,2,0,0,0,None,None,0,2,0,0
242,#2017LeDebat  Rassurez-moi svp Marine Lepen a dépassé le CP? ,2,2,2,0,1,0,Marine,LePen,Nan,2,0,Neu
243,RT @BekdasHasan: mais tellement drôle 😂 #2017LeDébat ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
244,"RT @RobinLass: C'est pas elle qui me fait peur , c'est les millions de gens qui ont et vont voter pour elle! C'est flippant !PRENEZ CONSCIEN… ",2,2,2,0,0,0,CONSCIEN,None,0,2,0,0
245,Je crois qu'on a vu ce que ça donnait d'essayer de discuter avec le FN. Pour discuter il faut être 2 à le vouloir. #2017LeDebat ,2,2,2,0,0,0,None,None,0,2,0,0
246,Oh my gosh !!! #2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
247,Ce débat était comme un train qui déraille: C'est moche mais tu regardes sans savoir pourquoi. #2017LeDébat ,0,0,0,0,0,0,None,None,1,0,0,0
248,La France est prêt à voter pour macron alors qu'il a contribué au problèmes de la Frances sous holande ?#2017LeDebat ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
249,C'était dla box en direct #2017LeDebat ,2,2,2,0,1,0,None,None,1,2,0,Neu
250,RT @JulienCZNV: Je viens de proposer au @LAROUSSE_FR d'ajouter comme synonyme : @MLP_officiel #2017LeDebat #DuFondSVP ,2,2,2,1,0,0,None,None,1,2,0,Neu
251,"""J'espère que ça vous a éclairer pour votre choix de dimanche prochain."" Of course. Nous sommes dans la merde.
#2017LeDébat ",2,2,2,0,0,0,None,None,Nan,2,0,Neu
252,"Vrai exercice de vérité. Lepen en dessous de tout , écrasée par Macron. Débat salvateur. #2017LeDébat ",2,2,0,0,1,0,"Vrai,Macron",Macron,0,1,0,0
253,#2017ledebat libéré délivré ca y est c'est fini ,2,2,2,1,0,0,None,None,1,2,0,Neu
254,@MarineLePen_fr à la sortie du débat !  #2017LeDébat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
255,"En conclusion , Marine #LePen parlait à son opposant , #Macron s'adresse lui aux français... #2017LeDébat ",2,2,2,0,0,0,"Marine,#LePen,#Macron",LePen,Nan,2,0,Neu
256,"Macron : j'ai adoré l'école, surtout la maîtresse  #2017LeDebat ",2,2,2,0,1,0,Macron,Macron,Nan,2,0,Neu
257,"""Notre langue qui m'a fait , je vous recommande de lire mon livre"" #macron il m'a tué là 😂 #2017LeDebat ",2,2,2,0,0,0,#macron,Macron,0,2,0,0
258,"@EmmanuelMacron Stature présidentielle , Renouveau , Écoute , Conviction , Dynamisme , Jeunesse #JeVoteMacron #2017LeDebat ",2,2,2,0,0,1,"Stature,Renouveau,Écoute,Dynamisme,Jeunesse,#JeVoteMacron",Macron,Nan,2,0,Neu
259,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
260,Conclusion : On attend Encore le programme de MLP ...#2017LeDebat ,2,2,2,1,0,1,"Conclusion On,Encore,MLP",None,Nan,2,1,Neu
261,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
262,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
263,RT @Antoin_LTh: Le conseiller économique de Marine Le Pen ce soir 🙌🤕#2017ledebat #JeVoteMacron ,2,2,2,1,0,0,"Marine Le Pen,#JeVoteMacron",None,1,2,0,Neu
264,RT @taraftahmed: #2017LeDebat quelqu'un pour la ramener ça se voit qu'elle est ivre la honte ! ,0,2,0,0,1,0,None,None,0,1,0,0
265,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
266,#2017LeDebat qd t'es vas t elle nous parlé une min sans incohérence. ,2,2,2,0,1,0,None,None,Nan,2,0,Neu
267,RT @MedieDarius: Et elle se dit candidate sans theme??? #2017LeDebat ,2,2,2,0,1,0,None,None,1,2,0,Neu
268,.@MLP_officiel est en plein craquage... Hystérique. Qu'on prépare la camisole en coulisses. #2017LeDebat ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
269,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
270,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
271,Rassurée moi elle est bourrée ? #2017LeDébat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
272,#2017LeDebat quelqu'un pour la ramener ça se voit qu'elle est ivre la honte ! ,0,2,0,0,1,0,None,None,0,1,0,0
273,RT @Antoin_LTh: Le conseiller économique de Marine Le Pen ce soir 🙌🤕#2017ledebat #JeVoteMacron ,2,2,2,1,0,0,"Marine Le Pen,#JeVoteMacron",None,1,2,0,Neu
274,"RT @LouisJulien87: S'il vous plait les CM2 A , vous pouvez lever la main pour parler ? 
#2017LeDebat ",2,2,0,0,0,0,None,None,Nan,1,0,Neu
275,Sa m'a saoulé ce débat je vais dormir #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
276,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
277,RT @_Ch0p_: Fin du débat. RIP ma libido #2017LeDebat ,2,2,2,0,1,0,Fin,None,Nan,2,0,Neu
278,"Macron voit la France Comme un simple marché financier , marine le pen voit un pays et voit la France avec ce qu'il l'entoure  #2017LeDebat ",2,2,2,0,1,0,Macron,Macron,1,2,0,Neu
279,#2017ledebat mais ta gueule marine TA GUEULE ,2,2,0,0,1,0,None,None,0,1,0,0
280,#2017LeDebat elle va la fermee sa grande gueule la folldingue?? Une gamine !! ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
281,RT @BIDUDessinateur: La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
282,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
283,#2017LeDebat euh comment dire... non ! On n'a absolument pas compris son programme à elle ! ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
284,Sans s'interrompre ? Connaît pas ce mot #2017LeDebat ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
285,Oh oui t'es bien ringarde #2017LeDébat ,2,2,1,1,1,1,None,None,1,2,1,1
286,Comment Macron a t'il fait pour ne pas lui mettre une grande gifle ? #2017LeDebat #GrandDebat ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
287,"""L'Europe à la shlag"" elle a dit 🙃 #2017LeDebat ",2,2,2,0,0,0,Europe,None,Nan,2,0,Neu
288,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
289,La dignité de Le Pen est comme l'écologie dans ce débat: inexistante #2017LeDébat ,2,2,2,1,1,0,None,None,1,2,1,1
290,Folle et refolle la vieille blondasse à son papa haineux #2017LeDebat ,2,2,2,0,0,1,None,None,0,2,0,0
291,"En cette fin de débat , @MLP_officiel  a bien compris qu'elle a perdu ce débat. Aucuns programmes , ridicule. #2017LeDébat ",0,2,2,0,0,0,None,None,Nan,1,0,Neu
292,Fin du débat. RIP ma libido #2017LeDebat ,2,2,2,0,1,0,Fin,None,Nan,2,0,Neu
293,"S'il vous plait les CM2 A , vous pouvez lever la main pour parler ? 
#2017LeDebat ",2,2,0,0,0,0,None,None,Nan,1,0,Neu
294,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",0,2,2,0,0,0,Personne,None,0,1,0,0
295,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",2,2,2,0,1,0,None,None,0,2,0,0
296,"RT @RobinLass: C'est pas elle qui me fait peur , c'est les millions de gens qui ont et vont voter pour elle! C'est flippant !PRENEZ CONSCIEN… ",2,2,2,0,0,0,CONSCIEN,None,0,2,0,0
297,RT @BIDUDessinateur: #2017LeDebat Ce débat vole tellement bas qu'il passe entre les jambes de Valbuena... . ,2,2,2,0,1,0,Valbuena,None,0,2,0,0
298,#2017LeDebat qd le pen termine en beauté... belle démonstration du ridicule ! ,1,2,1,1,1,1,None,None,1,1,1,1
299,c'est vrai que quitte a choisir j'aurais préféré le libéralisme de @FrancoisFillon contre le communisme de @JLMelenchon #2017LeDebat ,1,2,1,1,1,1,None,None,Nan,1,1,1
300,#2017LeDebat #LeGrandDebat qui a gagné ce dernier débat ,2,2,2,1,1,0,None,None,1,2,1,1
301,"RT @MESNIERThomas: #2017LeDébat : “Indigne. Madame Le Pen , la France mérite mieux que vous.” @EmmanuelMacron #JeVoteMacron ",1,2,1,1,1,1,#JeVoteMacron,Macron,1,1,1,1
302,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
303,"Point ""C'est toi qui l'a dit c'est toi qui l'est""! #2017LeDebat Elle craque complètement... ",2,2,2,0,0,0,None,None,0,2,0,0
304,"Excellent conclusion pour @EmmanuelMacron. Bravo 👏🏽👏🏽#2017LeDébat #Presidentielle2017 #2017LeDébat
 #2017LeDebat  ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
305,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
306,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
307,Est ce que quelqu'un est capable de me sortir plus de 3 mesures qui ont été cité par MLP?  #2017LeDebat ,2,2,2,1,1,1,MLP,None,1,2,1,1
308,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
309,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
310,Marine #LePen parle de schlague... bientôt la gégène de papa ? #2017LeDébat ,2,2,0,0,1,0,"Marine,#LePen",LePen,Nan,1,0,Neu
311,avec ces petits mots là qu'elle balance parce qu'elle a le seum #2017LeDebat ,2,2,2,0,0,0,None,None,Nan,2,0,Neu
312,"#2017LeDebat ""Shlag"" 😂😂😂 ",2,2,2,0,0,1,None,None,Nan,2,0,Neu
313,"Macron se cache derrière sa peur , il est incapable de cacher son mal à l'aise. #2017LeDebat ",1,2,0,0,1,0,Macron,Macron,0,1,0,0
314,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
315,"Bon , pour les abstentionnistes , Macron ne vous aura peut-être pas convaincu , mais MLP l'aura fait pour lui... Quelle honte. #2017LeDebat ",0,2,0,0,0,0,"Macron,Quelle",Macron,0,1,0,0
316,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",2,2,2,0,1,0,None,None,0,2,0,0
317,Boom !! #2017LeDebat ,2,2,2,0,0,1,Boom,None,Nan,2,0,Neu
318,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",2,2,2,0,1,0,None,None,0,2,0,0
319,RT @paillotthomas: MLP elle a pas trouvé sa fiche carte blanche  #2017LeDebat ,2,2,0,0,0,0,MLP,None,Nan,1,0,Neu
320,Ça se voit MLP est venue au talent #2017LeDebat ,2,2,2,0,0,0,MLP,None,1,2,0,Neu
321,"RT @ssoubie: #2017LeDebat le débat permet de ce faire une idée des candidats. , non pas sur le fond mais sur la personnalité , et là... barra… ",2,2,2,0,0,0,None,None,0,2,0,0
322,RT @MedieDarius: Et elle se dit candidate sans theme??? #2017LeDebat ,2,2,2,0,1,0,None,None,1,2,0,Neu
323,RT @olivedac: La carte blanche de MLP : descendre le programme de Macron... et dire qu'il y a des gens qui vont voter pour le vide sidérale… ,2,2,2,0,0,0,"MLP,Macron",Macron,0,2,0,0
324,RT @oliv_bonnet: les deux journalistes sont aussi efficaces pour mener le débat que moi en boite pour draguer ! #2017LeDebat ,2,2,2,0,0,1,None,None,Nan,2,0,Neu
325,"Bon mon choix est fait... La France a besoin de solutions , pas d'incitation à la haine #2017LeDebat ",2,2,2,0,0,0,None,None,0,2,0,0
326,"Lepen « Je veux revenir à une école qui transmet  ; rétablir l'autorité du maître » Sortez vos règles en fer , ça va chauffer !! #2017LeDebat ",1,2,2,1,1,1,Lepen,LePen,1,2,1,1
