,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,dic_rounded,media_tri,media_bin,total
181,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
182,Je pense que le meilleur moment de #2017LeDebat a quand même été l'annonce du retour à l'écu par MLP. ,2,2,2,1,1,1,1,2,1,1
183,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
184,RT @BeurkMan: Une réelle pensée aux deux journalistes #2017LeDebat #GrandDebat  #debatpresidentiel ,2,2,2,0,1,1,Nan,2,1,Neu
185,"RT @Sarkoziste: Le vrai visage de l'extrême-droite : ça fait peur ! #2017LeDebat #FN #Presidentielle2017 
 ",0,2,0,0,0,0,Nan,1,0,-
186,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
187,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
188,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
189,J'ai à peine commencé à regarder que j'ai déjà envie de la taper con #replay #2017LeDebat ,2,2,2,0,0,0,0,2,0,0
190,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
191,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
192,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
193,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
194,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
195,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
196,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
197,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
198,"#2017LeDebat 
- Maman c'est quoi un débat politique?
- C'est comme quand tu joues avec tes poupées
- Ah bon?
- Malh…  ",0,2,2,0,0,0,1,1,0,1
199,RT @LiugaStone: #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
200,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
201,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
202,"RT @PatateYuri: Ptdr en vrai j'en ai rien à foutre de #2017LeDebat , je viens juste lire les tweets voir qui se fait descendre le plus mdrr ",1,2,2,0,1,0,0,2,0,0
203,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
204,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
205,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
206,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
207,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
208,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
209,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
210,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
211,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
212,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
213,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
214,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
215,RT @m_alvaro34: Le débat qu'on aurait dût avoir #GrandDebat #2017ledebat ,2,2,2,0,0,0,Nan,2,0,Neu
216,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
217,"RT @YoungWildMedina: ""Ne mettent pas les pieds en prison"" commence par le début toi , mettre les pieds au tribunal quand on te le demande ti… ",2,2,2,0,0,0,0,2,0,0
218,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
219,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
220,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
221,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
222,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",2,2,2,0,0,1,0,2,0,0
223,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
224,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
225,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
226,RT @PootisSully: #JeVeuxPasMeLaPeterMais jé gagné le débat zebi #2017LeDebat ,2,2,2,1,0,1,1,2,1,1
227,RT @hugodebr: J'espère que les français ouvrent les yeux sur le danger que représente M. le Pen  @MLP_officiel #2017LeDebat #Debatpresident… ,2,2,2,0,1,0,0,2,0,0
228,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
229,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",2,2,2,0,0,1,0,2,0,0
230,RT @hugodebr: J'espère que les français ouvrent les yeux sur le danger que représente M. le Pen  @MLP_officiel #2017LeDebat #Debatpresident… ,2,2,2,0,1,0,0,2,0,0
231,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
232,RT @m_alvaro34: Le débat qu'on aurait dût avoir #GrandDebat #2017ledebat ,2,2,2,0,0,0,Nan,2,0,Neu
233,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
234,RT @m_alvaro34: Le débat qu'on aurait dût avoir #GrandDebat #2017ledebat ,2,2,2,0,0,0,Nan,2,0,Neu
235,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
236,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
237,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
238,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
239,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
240,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
241,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
242,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
243,"RT @Sarkoziste: Le vrai visage de l'extrême-droite : ça fait peur ! #2017LeDebat #FN #Presidentielle2017 
 ",0,2,0,0,0,0,Nan,1,0,-
244,#2017LeDebat il n'y a plus que dieu qui n'a pas apporté son soutien à Macron. Un coup de main de @JesusOfficiel ? ,2,2,0,0,0,0,1,1,0,1
245,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
246,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
247,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
248,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
249,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
250,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
251,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
252,"RT @Lizerunn: Pour une fois Mélenchon s'est trompé :
Le Pen n'est pas semi démente , elle est totalement débile !
 #2017ledebat ",2,2,2,0,1,1,0,2,1,-
253,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
254,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
255,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
256,"RT @JordanIsen5: ""Voile sur les filles (tututut) , barques sur le Nil (tututut)
Je suis dans ta vie (tututut) , je suis dans tes bras (Aaaaaa… ",2,2,2,0,1,0,0,2,0,0
257,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
258,"RT @allan_fierce: Imaginez si le débat était entre @JLMelenchon et la Le Pen. 
Le rêve. Il l'aurait mangé toute crue. #2017LeDebat ",2,2,2,0,0,0,Nan,2,0,Neu
259,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
260,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
261,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
262,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
263,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
264,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
265,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
266,"RT @PhilOGM: @MLP_officiel à quand le désarmement nucléaire ? #presidentielle2017 #LaBombe
#2017LeDebat ",2,2,2,1,1,1,Nan,2,1,Neu
267,"RT @PhilOGM: @EmmanuelMacron
@MLP_officiel 
Bref , on ne parlera pas des domaines réservés comme appuyer sur le bouton de #LaBombe nucléaire… ",2,2,0,0,0,0,Nan,1,0,-
268,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",2,2,2,0,0,1,0,2,0,0
269,RT @BeurkMan: Une réelle pensée aux deux journalistes #2017LeDebat #GrandDebat  #debatpresidentiel ,2,2,2,0,1,1,Nan,2,1,Neu
270,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
271,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",2,2,2,0,0,1,0,2,0,0
272,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
273,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
274,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",2,2,2,0,0,1,0,2,0,0
275,[Replay] 2h36 de débat et pas 1 seule fois le mot #écologie #2017LeDebat ,2,2,2,1,1,1,Nan,2,1,Neu
276,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
277,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
278,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
279,RT @riki8124: Je suis le seul à penser qu'il manque @FrancoisFillon pour élever le débat ou non ? #2017LeDébat #GrandDebat #Debat2017 ,2,2,2,0,1,0,Nan,2,0,Neu
280,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
281,RT @ZeldaDorant: #2017LeDebat Jamais vu des animateurs qui manquent autant de charisme et d'autorité. ,2,2,2,0,1,0,1,2,0,-
282,RT @LeD_____: c'est vraiment dommage que Hamon ne fait pas parti ce débat #2017LeDébat ,2,2,0,0,0,0,0,1,0,0
283,RT @m_alvaro34: Le débat qu'on aurait dût avoir #GrandDebat #2017ledebat ,2,2,2,0,0,0,Nan,2,0,Neu
284,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
285,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
286,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
287,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
288,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
289,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
290,#2017LeDébat level under 9000 ,2,2,2,0,0,1,Nan,2,0,Neu
291,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
292,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
293,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
294,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
295,"RT @mh_flo: Euro/franc : le jeune #Macron s'embrouille les pédales !
#2017LeDebat 
 ",2,2,2,0,0,1,Nan,2,0,Neu
296,"Euro/franc : le jeune #Macron s'embrouille les pédales !
#2017LeDebat 
 ",2,2,2,0,0,1,Nan,2,0,Neu
297,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
298,RT @LiugaStone: #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
299,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
300,"RT @Sarkoziste: Il a financé la campagne de @MLP_officiel alors il ne peut qu'être déçu le patriarche de la dynastie #LePen 😂😂😂😂😂
#2017LeDe… ",2,2,2,0,0,0,0,2,0,0
301,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
302,RT @LiugaStone: #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
303,"RT @RevoOfficiel: Quand elle te regarde comme ça, t'as tout gagné ! #2017LeDebat  ",2,2,2,1,1,0,1,2,1,1
304,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
305,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
306,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
307,RT @LiugaStone: #2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
308,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
309,"RT @Samuel_Lafont: .@ruthelkrief oublie totalement son job de journaliste et milite ouvertement pour Macron sur @BFMTV.

#JamaisMacron #201… ",2,2,2,0,0,1,0,2,0,0
310,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
311,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
312,"RT @ZeldaDorant: #2017LeDebat J'aimerais que désormais , nous appelions tous Marine ""La Schlague"" et Macron ""Perlimpinpin"". ",1,2,0,1,1,1,Nan,1,1,1
313,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
314,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
315,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
316,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
317,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
318,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
319,"RT @PatMTP34: Dans #2017LeDebat Le Pen-Macron les regards en disent long
Mais que fait cette cinglée au 2e tour de l'#ElectionPresidentiell… ",2,2,2,0,1,0,0,2,0,0
320,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
321,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
322,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
323,"RT @Sarkoziste: Il a financé la campagne de @MLP_officiel alors il ne peut qu'être déçu le patriarche de la dynastie #LePen 😂😂😂😂😂
#2017LeDe… ",2,2,2,0,0,0,0,2,0,0
324,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
325,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
326,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
327,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
328,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
329,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
330,"RT @RevoOfficiel: HAHAHA ""Poudre de perlimpinpin ! 😂 GG @Freezze #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
331,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
332,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
333,Replay #2017LeDébat Peinée pr les journalistes qui n'ont aucune autorité. Pr le fond ... elle est bien loin notre France des lumières ... ,1,2,2,0,1,1,1,2,1,1
334,"@samuellaurent çà leur fait des vacances , ils sont réussis à torpiller leur propre candidate ! #2017LeDebat ",2,2,2,0,0,0,1,2,0,-
335,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
336,"RT @Cerbxre: Cette photo résume le débat d'hier soir.
#2017LeDebat  ",2,2,2,1,0,0,Nan,2,0,Neu
337,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
338,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
339,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
340,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
341,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
342,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
343,RT @BeurkMan: Je pense que #lepen a tué ce soir toutes ses chances même pour les présidentielles de 2022 #2017LeDebat #GrandDebat ,2,2,2,0,0,0,0,2,0,0
344,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
345,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
346,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
347,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
348,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
349,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
350,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
351,#2017LeDebat ,2,2,2,0,0,1,Nan,2,0,Neu
352,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
353,"RT @Lizerunn: Le Pen mensonges , outrance et agressivité
Macron mépris de classe , misère et casse sociale
#2017LeDebat niveau de merde
#Sans… ",0,2,0,0,1,0,0,1,0,0
354,"RT @Samuel_Lafont: ""Un jeune"". Pouvez-vs arrêter d'utiliser le terme ""jeune"" pour désigner les délinquants @EmmanuelMacron ? Merci.
#Jamais… ",2,2,2,0,1,0,0,2,0,0
355,"RT @LiugaStone: *Je pourrais me déshabiller , monter sur le pupitre et procéder à un helicobite pour attirer leur attention... Je veux exist… ",2,2,2,0,1,0,0,2,0,0
356,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
357,"RT @Sarkoziste: Il a financé la campagne de @MLP_officiel alors il ne peut qu'être déçu le patriarche de la dynastie #LePen 😂😂😂😂😂
#2017LeDe… ",2,2,2,0,0,0,0,2,0,0
358,Y'en à ils devraient penser à une reconversion dans la politique tellement ils sont faux cul et manipulateur.🙄 #2017LeDébat ,2,2,2,0,0,0,0,2,0,0
359,"RT @LiugaStone: ""J'aurais dû prendre ma Switch"" #2017LeDebat  ",2,2,2,0,0,1,Nan,2,0,Neu
360,Il a financé la campagne de @MLP_officiel alors il ne peut qu'être déçu le patriarche de la dynastie #LePen 😂😂😂😂😂… ,2,2,2,0,0,0,0,2,0,0
361,RT @Timo_30: Nathalie Saint-Cricq elle peut pas en placer une mdrr #2017LeDebat #GrandDebat ,2,2,2,0,0,0,Nan,2,0,Neu
